#OTU ID	taxonomy	ExN.Nereotest.ExN.1	ExN.Nereotest.ExN.2	ExN.Nereotest.ExN.3	ExN.Nereotest.ExN.4	ExN.Nereotest.ExN.5	ExN.Nereotest.Mast.2	ExN.Nereotest.Mast.3	ExN.Nereotest.Mast.4	ExN.Nereotest.Nereo.1	ExN.Nereotest.Nereo.2	ExN.Nereotest.Nereo.3	ExN.Nereotest.Nereo.4	ExN.Nereotest.Nereo.5	ExN.Nereotest.NereoMast.1	ExN.Nereotest.NereoMast.2	ExN.Nereotest.NereoMast.3	ExN.Nereotest.NereoMast.4	ExN.Nereotest.NereoMast.5	Mast.Loneincube.Mast.1	Mast.Loneincube.Mast.2	Mast.Loneincube.Mast.3	Mast.Loneincube.Mast.4	Mast.Loneincube.Mast.5	Nereo.Loneincube.Nereo.1	Nereo.Loneincube.Nereo.2	Nereo.Loneincube.Nereo.3	Nereo.Loneincube.Nereo.4	Nereo.Loneincube.Nereo.5	water.Loneincube.Mast.1	water.Loneincube.Mast.2	water.Loneincube.Mast.3	water.Loneincube.Mast.4	water.Loneincube.Mast.5	water.Loneincube.Nereo.1	water.Loneincube.Nereo.2	water.Loneincube.Nereo.3	water.Loneincube.Nereo.4	Water.Nereotest.ExN.1	Water.Nereotest.ExN.2	Water.Nereotest.ExN.3	Water.Nereotest.ExN.4	Water.Nereotest.ExN.5	Water.Nereotest.Mast.1	Water.Nereotest.Mast.2	Water.Nereotest.Mast.3	Water.Nereotest.Mast.4	Water.Nereotest.Mast.5	Water.Nereotest.Nereo.1	Water.Nereotest.Nereo.2	Water.Nereotest.Nereo.3	Water.Nereotest.Nereo.4	Water.Nereotest.Nereo.5	Water.Nereotest.NereoMast.1	Water.Nereotest.NereoMast.2	Water.Nereotest.NereoMast.3	Water.Nereotest.NereoMast.4	Water.Nereotest.NereoMast.5	Water.Nereotest.H2O.1	Water.Nereotest.H2O.2	Water.Nereotest.H2O.4	Water.Nereotest.H2O.5	YoungNereo.Environmental.Brockton.1	YoungNereo.Environmental.Brockton.2	YoungNereo.Environmental.Brockton.3	YoungNereo.Environmental.Brockton.4	YoungNereo.Environmental.Brockton.5	Nereocystis.Environmental.StarfishInner.1	Nereocystis.Environmental.StarfishInner.2	Nereocystis.Environmental.StarfishInner.3	Nereocystis.Environmental.StarfishInner.4	Nereocystis.Environmental.StarfishOuter2.1	Nereocystis.Environmental.StarfishOuter3.2	Nereocystis.Environmental.StarfishOuter4.3	Nereocystis.Environmental.StarfishOuter5.4	Water.Environmental.StarfishInner.2	Water.Environmental.StarfishInner.3	Water.Environmental.StarfishOuter.1	Water.Environmental.StarfishOuter.2	Mast.Environmental.Brockton.1	Mast.Environmental.Brockton.2	Mast.Environmental.Brockton.3	Mast.Environmental.Brockton.4	Mast.Environmental.Brockton.5	OldNereo.Environmental.Brockton.1	OldNereo.Environmental.Brockton.2	OldNereo.Environmental.Brockton.3	OldNereo.Environmental.Brockton.4	OldNereo.Environmental.Brockton.5
4163	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Verrucomicrobiaceae; __Roseibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	53	95	232	43	195	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	31	48	42	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	8	188	0	5	0	0	0	0	0
8868	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Ruegeria	0	8	6	0	15	0	0	10	0	0	8	0	0	88	12	91	27	0	0	0	0	5	0	31	12	0	16	0	0	0	0	0	0	0	0	0	0	60	0	17	17	46	0	18	46	8	38	22	18	28	19	20	184	27	62	67	0	18	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22219	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Sphingomonadales; __Erythrobacteraceae; __Erythrobacter	0	23	0	0	0	0	0	0	0	0	0	0	11	0	9	0	16	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	10	0	0	0	7	31	15	0	5	0	6	0	10	0	81	163	0	46	112	0	43	0	48	35	16	272	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22680	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Alphaproteobacteria_Incertae_Sedis; __Unknown_Family; __uncultured; __uncultured_bacterium	0	0	16	0	0	0	81	0	0	12	0	0	71	8	378	0	0	0	0	0	13	6	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	36	0	9	6	0	11	5	10	0	0	0	0	0	0	15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3954	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Cellvibrionales; __Porticoccaceae; __C1-B045; __uncultured_bacterium	5	0	16	9	14	0	0	0	0	7	0	0	12	0	0	0	16	0	0	0	0	0	0	93	29	0	5	0	0	0	0	0	16	20	0	0	15	0	0	0	0	31	0	0	0	0	0	26	34	0	7	28	0	58	16	9	5	0	0	0	0	0	17	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	9	344	15	0
12807	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Loktanella	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	16	118	104	644	97	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	15	0	0	0	0	6	0	5
3580	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Marivita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	6	0	5	14	126	16	38	62	96	0	87	12	142	168	17	0	0	0	73	0	0	0	17	9	37	0	11	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20330	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	117	7	148	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	7	174	0	6	13	0	0	0	0	0	0	0	0	0	0	0	268	147	100	9	0
4504	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Cellvibrionales; __Porticoccaceae; __C1-B045; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	6	48	122	82	0	8	0	0	18	5	24	0	16	36	0	8	0	0	0	91	376	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21318	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Polaribacter_4; __Polaribacter_porphyrae	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	18	7	9	6	9	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	83	240	199	334	0	0	0	0	0	13	30	54	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1106	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodospirillales; __Rhodospirillaceae; __uncultured; __uncultured_Oceanibaculum_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	8	10	0	0	15	62	58	24	57	66	0	32	16	33	10	48	19	0	66	64	5	21	26	17	6	38	180	9	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18866	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Verrucomicrobiaceae; __Persicirhabdus; __uncultured_Verrucomicrobia_bacterium	0	0	33	17	131	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	13	248	0	0	0	0	53	0	29	0	0	0	0	54	6	0	0	0	0	0	0	5	25	14	0	0	0	0	297	0	0	59	5	0	0	0	0	0	0	0	0	0	0	17	12	0	0	0
17764	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	25	30	161	297	153	0	0	0	0	0	0	5	0	0	0	0	0	0	0	8	0	0	0	9	0	5	17	0	0	0	6	0	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	248	15	0	0	0	0	0	0
16802	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Maribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	5	94	109	217	147	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	38	23	37	23	0	0	0	0	0	0	35	27	19	12	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	130	0	22	0	0	0	0	0
9141	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Alphaproteobacteria_Incertae_Sedis; __uncultured; __uncultured; __uncultured_bacterium	0	0	63	0	6	0	192	0	0	0	0	0	0	24	20	0	0	8	0	0	5	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	11	0	7	0	0	0	0	0	0	0	6	12	0	0	0	5	12	73	346	107	9	0	0	0	0	0	0	0	10	7	0	16	0	20	0	6
18174	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Chromatiales; __Ectothiorhodospiraceae; __uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	101	512	24	114	47	36	15	0	0	0	0	0	0	12	112	0	0	20	9	0	0
13647	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Rubritaleaceae; __Rubritalea; __uncultured_bacterium	0	172	25	0	0	0	0	14	0	0	0	0	0	26	8	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	6	0	0	5	0	20	0	8	0	0	0	0	8	0	45	0	0	0	0	0	106	40	72	57	204	7	5	15	9	31	55	10	10	0	0	0	0	0	0	0	0	0	5	0	24	0	0
22916	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Sulfitobacter; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	30	0	0	0	0	0	0	63	5	56	15	14	7	0	42	78	64	39	117	76	0	5	78	0	81	34	105	60	13	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20475	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Sulfitobacter; __uncultured_Roseobacter_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	5	15	7	0	0	0	0	12	60	6	67	14	10	0	0	31	97	59	42	78	88	0	6	91	0	82	39	116	51	8	5	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4162	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Rubritaleaceae; __Rubritalea; __uncultured_bacterium	0	182	20	6	0	0	0	7	0	0	0	0	0	22	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	19	6	0	0	0	0	0	5	14	0	5	0	0	0	0	8	0	50	0	0	0	0	0	87	23	62	67	210	0	0	20	13	30	52	22	10	0	0	0	0	0	0	0	0	0	5	0	33	0	0
10074	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Psychromonadaceae; __Psychromonas; __uncultured_bacterium	0	0	0	0	56	0	31	0	0	17	0	0	0	66	0	9	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	46	20	18	0	11	0	0	0	0	0	223	184	88	19	0	7	26	0	16	14	8	21	0	0	0	0	0	0	0	0	0	30	15	42	0	0
18623	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Arenicellales; __Arenicellaceae; __Arenicella	0	15	652	0	0	0	6	14	0	0	0	0	134	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	13	0	0	0	0	0	0	14	0	10	9	0	6	0	0	0	0	0	0	0	0	0	9	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	36	0	14
6611	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Sphingomonadales; __Erythrobacteraceae; __Erythrobacter; __Erythrobacter_marinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	131	228	78	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	15	106	7	277	0	0	0	0	0
22969	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Rubritaleaceae; __Rubritalea; __uncultured_bacterium	0	163	24	5	0	0	0	10	0	0	0	0	0	28	7	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	16	5	0	0	0	0	0	0	21	0	10	0	0	0	0	7	0	45	0	0	0	0	0	100	24	79	65	176	0	6	12	7	38	49	12	10	0	0	0	0	0	0	0	0	0	9	0	28	0	0
18544	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Oceanospirillales; __Oceanospirillaceae; __Pseudohongiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	164	5	8	34	55	0	63	0	5	63	0	14	20	0	75	42	73	52	38	0	0	6	17	0	11	20	8	13	24	125	6	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22388	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Marivita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	7	0	0	16	132	20	45	58	80	0	97	16	124	126	17	0	0	0	56	0	0	0	20	8	31	0	11	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12152	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Nonlabens	0	37	82	0	359	0	0	0	0	71	0	8	109	0	14	0	25	0	0	0	0	0	0	53	18	10	11	0	0	0	0	0	0	6	0	0	5	0	0	6	0	8	0	0	0	0	0	0	44	0	18	40	0	5	17	19	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6604	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Sphingomonadales; __Sphingomonadaceae; __Sphingopyxis	0	65	313	0	0	5	199	5	0	7	0	0	43	88	7	0	8	0	0	0	0	0	0	36	0	36	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	48	0	35	0	0	0	0	0	0	0	0	0	0	5	0	0	31	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
18680	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Psychromonadaceae; __Psychromonas; __Psychromonas_heitensis	0	0	0	0	0	0	0	22	0	66	0	173	44	42	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	5	20	439	7	17	34	8	7	0	0	0	0	0	0	17	15	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
15913	Bacteria; __Bacteroidetes; __Bacteroidetes_Incertae_Sedis; __Order_II; __Rhodothermaceae; __Rhodothermaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	31	24	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	48	0	801	0	0	0	0	0
9853	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Thiotrichales; __Thiotrichaceae; __Cocleimonas; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	7	849	0	0	0	0	0	0	0	0	0	6	0	11	34	0	8	0	0	0	0
17643	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Roseibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	27	24	0	51	26	15	32	20	10	13	0	31	13	27	31	62	55	9	108	25	5	66	102	58	116	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20470	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Sulfitobacter; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	21	8	0	0	0	0	6	66	5	65	10	12	0	0	27	80	42	30	86	87	0	6	62	5	88	29	88	71	11	10	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9143	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Alphaproteobacteria_Incertae_Sedis; __uncultured; __uncultured; __uncultured_bacterium	0	0	321	0	11	0	95	0	0	0	0	0	16	6	16	0	0	29	0	0	0	0	0	17	191	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	22	23	9	36	6	11	0	0	0	0	0	48	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
17587	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Tateyamaria; __uncultured_bacterium	0	0	27	0	0	0	21	0	0	5	0	0	14	10	9	0	9	0	13	0	5	24	0	441	10	77	20	0	0	0	0	0	0	23	0	9	0	0	0	0	0	0	0	0	0	0	0	0	5	0	16	12	0	0	0	6	0	0	0	0	0	16	45	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	7	51	9	0
9165	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Alphaproteobacteria_Incertae_Sedis; __Unknown_Family; __uncultured; __uncultured_bacterium	0	0	5	0	0	0	0	0	0	19	0	8	25	0	27	0	265	0	0	0	0	0	0	22	0	415	19	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	49	0	32	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20359	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Octadecabacter; __uncultured_marine_bacterium	0	11	38	0	0	0	21	0	0	23	0	0	110	10	12	0	0	0	0	16	32	15	56	35	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	15	0	43	15	0	0	0	0	0	0	0	0	0	435	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	13	0	0	5	0	7	0	0	0	0	0
4207	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Verrucomicrobiaceae; __Roseibacillus; __uncultured_bacterium	0	18	49	0	0	0	9	0	0	0	0	0	21	0	12	0	0	0	0	0	0	0	7	332	7	32	0	0	0	0	0	0	87	42	0	6	16	0	0	0	0	0	0	0	0	0	0	6	5	16	13	7	0	15	0	0	0	0	0	0	0	0	0	17	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	10	0	0	31	88	25	0	0
16632	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Maribacter	0	0	0	0	0	0	0	0	0	0	0	0	104	16	9	0	0	0	34	64	36	16	63	115	47	20	0	0	0	0	0	0	0	8	0	0	0	0	5	12	0	0	0	0	0	0	0	6	14	0	20	238	0	0	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	22	11	0	34	0	0	0	0	0
4510	Bacteria; __Proteobacteria; __Gammaproteobacteria; __uncultured; __uncultured; __uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	131	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	8	121	141	169	81	0	0	0	0	0	30	15	36	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	43	0	0	0	0	0	0
13172	Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __NS11-12_marine_group; __NS11-12_marine_group; __uncultured_bacterium	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0	0	0	0	0	0	0	44	25	38	71	0	0	0	0	0	8	10	12	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	157	344	110	11	0
14166	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Verrucomicrobiaceae; __Roseibacillus; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	38	20	106	136	0	0	0	0	0	0	5	11	7	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	72	28	367	0	0	0	0	0	0	0	0	0	0
19902	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Winogradskyella	0	23	18	0	0	0	9	0	0	0	0	0	313	0	0	0	0	0	15	11	26	43	67	0	0	36	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	7	15	8	0	83	0	14	49	0	0	0	0	0	0	0	0	0	102	0	0	10	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	0	0	0
13547	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Rubritaleaceae; __Rubritalea; __uncultured_bacterium	0	176	12	0	0	0	0	8	0	0	0	0	0	22	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	5	0	0	0	0	0	0	11	0	7	0	0	0	0	13	0	46	0	0	0	0	0	89	15	74	62	192	0	0	13	17	29	37	20	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0
16633	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Maribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	26	32	0	0	0	108	148	70	16	92	52	18	21	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	10	0	0	0	0	0	0	7	7	34	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	32	106	19	44	0	0	0	0	0
7056	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhizobiales; __Rhodobiaceae; __uncultured; __uncultured_bacterium	0	9	46	0	0	0	7	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	5	0	0	0	0	0	0	0	45	7	39	127	57	0	42	8	13	28	18	9	0	5	9	5	12	7	0	0	184	92	15	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3652	Bacteria; __Proteobacteria; __Deltaproteobacteria; __Oligoflexales; __Oligoflexaceae; __Oligoflexaceae; __uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	811	0	0	0	0	0	0	0
21091	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Alteromonadaceae; __Glaciecola	0	0	0	0	0	18	154	17	0	0	0	0	0	7	37	0	0	25	37	41	124	55	28	0	0	0	43	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	46	42	30	30	0	0	0	6	0	0	32	47	8	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22259	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	32	17	0	47	19	17	29	10	7	10	0	34	12	29	47	53	45	12	109	28	6	53	94	67	76	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7135	Bacteria; __Bacteroidetes; __Sphingobacteriia; __Sphingobacteriales; __Saprospiraceae; __uncultured; __uncultured_bacterium	0	0	0	0	0	0	11	5	0	0	0	0	0	0	8	0	15	76	21	12	7	16	28	0	0	33	0	0	0	25	0	5	0	0	0	37	0	0	0	0	0	0	0	5	24	9	0	0	0	5	0	0	29	53	261	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11593	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Oceanospirillales; __Oceanospirillaceae; __Reinekea	0	0	0	0	0	0	0	11	0	534	0	87	0	0	91	0	19	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	8	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
